port,train_count,test_count,label_dist,data_count,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
5001,59954,9982,even,more,0.6829268292682927,0.5853658536585366,0.7195121951219512,0.5121951219512195,0.6341463414634146,0.5487804878048781,0.6219512195121951,0.6463414634146342,0.6829268292682927,0.6097560975609756,0.6463414634146342,0.5853658536585366,0.5487804878048781,0.5975609756097561,0.6341463414634146,0.6463414634146342
5002,59954,9982,even,more,0.6097560975609756,0.7317073170731707,0.5975609756097561,0.4878048780487805,0.6707317073170732,0.5365853658536586,0.7073170731707317,0.6463414634146342,0.6585365853658537,0.6463414634146342,0.524390243902439,0.6219512195121951,0.6219512195121951,0.6463414634146342,0.7195121951219512,0.6341463414634146
5003,59954,9982,even,more,0.7073170731707317,0.6219512195121951,0.6341463414634146,0.5487804878048781,0.6951219512195121,0.573170731707317,0.6219512195121951,0.6585365853658537,0.7439024390243902,0.6463414634146342,0.6219512195121951,0.6219512195121951,0.5975609756097561,0.7682926829268293,0.5853658536585366,0.6463414634146342
5004,59954,9982,even,more,0.024390243902439025,0.6463414634146342,0.4146341463414634,0.6097560975609756,0.6463414634146342,0.7195121951219512,0.6463414634146342,0.524390243902439,0.6707317073170732,0.6585365853658537,0.7195121951219512,0.6341463414634146,0.6341463414634146,0.5975609756097561,0.6951219512195121,0.6951219512195121
5005,59954,9982,even,more,0.6219512195121951,0.6097560975609756,0.6097560975609756,0.573170731707317,0.6219512195121951,0.6707317073170732,0.5853658536585366,0.6097560975609756,0.6585365853658537,0.5853658536585366,0.6097560975609756,0.6951219512195121,0.6707317073170732,0.7439024390243902,0.6341463414634146,0.6341463414634146
5006,59954,9982,even,more,0.012195121951219513,0.6341463414634146,0.5487804878048781,0.6463414634146342,0.524390243902439,0.6341463414634146,0.5487804878048781,0.5853658536585366,0.5609756097560976,0.5975609756097561,0.7317073170731707,0.5853658536585366,0.6097560975609756,0.5853658536585366,0.6097560975609756,0.6585365853658537
5007,59954,9982,even,more,0.036585365853658534,0.5487804878048781,0.6341463414634146,0.6219512195121951,0.5487804878048781,0.6707317073170732,0.6829268292682927,0.6097560975609756,0.7073170731707317,0.524390243902439,0.6463414634146342,0.6341463414634146,0.7560975609756098,0.6463414634146342,0.7317073170731707,0.6951219512195121
5008,59954,9982,even,more,0.7073170731707317,0.6219512195121951,0.6341463414634146,0.6585365853658537,0.573170731707317,0.6829268292682927,0.6585365853658537,0.6463414634146342,0.6585365853658537,0.6463414634146342,0.6707317073170732,0.6463414634146342,0.6341463414634146,0.6219512195121951,0.6829268292682927,0.6829268292682927
5009,59954,9982,even,more,0.7073170731707317,0.6951219512195121,0.5853658536585366,0.6585365853658537,0.5365853658536586,0.6097560975609756,0.6341463414634146,0.7317073170731707,0.6341463414634146,0.6097560975609756,0.6463414634146342,0.6463414634146342,0.6463414634146342,0.6707317073170732,0.6707317073170732,0.6463414634146342
5010,59954,9982,even,more,0.012195121951219513,0.6341463414634146,0.6463414634146342,0.6829268292682927,0.5975609756097561,0.6951219512195121,0.6707317073170732,0.5853658536585366,0.6707317073170732,0.6097560975609756,0.6707317073170732,0.7195121951219512,0.5853658536585366,0.7073170731707317,0.6585365853658537,0.6463414634146342
